antecedent,consequent,support,confidence,lift
"['17', '6']",['11'],0.05,0.64,1.23
"['11', '6']",['17'],0.05,0.54,1.18
"['17', '11']",['6'],0.05,0.21,1.27
['6'],"['11', '38']",0.08,0.47,1.15
"['11', '6']",['38'],0.08,0.79,1.05
"['38', '6']",['11'],0.08,0.61,1.17
['6'],['48'],0.09,0.55,1.04
['6'],['43'],0.07,0.41,1.02
['6'],"['29', '38']",0.05,0.3,0.99
"['29', '6']",['38'],0.05,0.81,1.07
"['38', '6']",['29'],0.05,0.39,1.0
['6'],"['48', '38']",0.07,0.45,1.08
"['48', '6']",['38'],0.07,0.81,1.06
"['38', '6']",['48'],0.07,0.58,1.1
['6'],['29'],0.06,0.37,0.95
['6'],"['38', '47']",0.07,0.39,1.12
"['6', '47']",['38'],0.07,0.8,1.06
"['38', '6']",['47'],0.07,0.51,1.14
['6'],['36'],0.11,0.63,1.0
['6'],"['43', '38']",0.05,0.31,1.0
"['43', '6']",['38'],0.05,0.77,1.02
"['38', '6']",['43'],0.05,0.41,1.02
['6'],"['40', '38']",0.06,0.36,1.02
"['40', '6']",['38'],0.06,0.78,1.04
"['38', '6']",['40'],0.06,0.47,1.03
['6'],"['48', '11']",0.06,0.34,1.19
"['48', '6']",['11'],0.06,0.62,1.19
"['11', '6']",['48'],0.06,0.58,1.1
['6'],"['9', '38']",0.06,0.34,1.03
"['9', '6']",['38'],0.06,0.76,1.01
"['38', '6']",['9'],0.06,0.45,1.03
['6'],"['36', '39']",0.05,0.33,1.11
"['6', '39']",['36'],0.05,0.66,1.05
"['36', '6']",['39'],0.05,0.52,1.15
['6'],"['3', '38']",0.06,0.36,0.95
"['3', '6']",['38'],0.06,0.76,1.01
"['38', '6']",['3'],0.06,0.47,0.96
['6'],['17'],0.08,0.5,1.08
['6'],"['8', '38']",0.07,0.41,1.07
"['8', '6']",['38'],0.07,0.79,1.04
"['38', '6']",['8'],0.07,0.54,1.08
['6'],['39'],0.08,0.49,1.09
['6'],"['28', '38']",0.07,0.4,1.07
"['28', '6']",['38'],0.07,0.82,1.08
"['38', '6']",['28'],0.07,0.53,1.08
['6'],"['17', '36']",0.05,0.32,1.08
"['17', '6']",['36'],0.05,0.64,1.02
"['36', '6']",['17'],0.05,0.5,1.1
['6'],"['11', '3']",0.05,0.31,1.12
"['3', '6']",['11'],0.05,0.65,1.25
"['11', '6']",['3'],0.05,0.52,1.07
['6'],['3'],0.08,0.47,0.97
['6'],['33'],0.05,0.31,1.02
['6'],"['8', '11']",0.05,0.31,1.13
"['8', '6']",['11'],0.05,0.6,1.15
"['11', '6']",['8'],0.05,0.53,1.06
['6'],"['11', '36']",0.06,0.38,1.11
"['11', '6']",['36'],0.06,0.64,1.02
"['36', '6']",['11'],0.06,0.6,1.16
['6'],"['36', '38']",0.08,0.48,1.0
"['36', '6']",['38'],0.08,0.77,1.02
"['38', '6']",['36'],0.08,0.63,1.01
['6'],['23'],0.05,0.3,1.07
['6'],['38'],0.13,0.77,1.01
['18'],"['11', '28']",0.06,0.29,1.1
"['18', '28']",['11'],0.06,0.58,1.11
"['18', '11']",['28'],0.06,0.49,1.0
"['11', '28']",['18'],0.06,0.21,1.1
['18'],"['36', '29']",0.05,0.28,1.07
"['18', '29']",['36'],0.05,0.72,1.15
"['18', '36']",['29'],0.05,0.44,1.12
"['36', '29']",['18'],0.05,0.2,1.07
['18'],"['8', '36']",0.07,0.36,1.12
"['8', '18']",['36'],0.07,0.67,1.07
"['18', '36']",['8'],0.07,0.56,1.13
"['8', '36']",['18'],0.07,0.21,1.12
['18'],"['17', '3']",0.05,0.28,1.23
"['18', '3']",['17'],0.05,0.56,1.22
"['17', '18']",['3'],0.05,0.54,1.11
"['17', '3']",['18'],0.05,0.24,1.23
['18'],"['17', '47']",0.05,0.26,1.23
"['18', '47']",['17'],0.05,0.58,1.27
"['17', '18']",['47'],0.05,0.5,1.12
"['17', '47']",['18'],0.05,0.24,1.23
['18'],"['48', '39']",0.05,0.27,1.08
"['18', '39']",['48'],0.05,0.57,1.07
"['48', '18']",['39'],0.05,0.49,1.09
"['48', '39']",['18'],0.05,0.21,1.08
['18'],"['35', '36']",0.06,0.29,1.18
"['18', '35']",['36'],0.06,0.69,1.1
"['18', '36']",['35'],0.06,0.46,1.25
"['35', '36']",['18'],0.06,0.23,1.18
['18'],"['40', '8']",0.06,0.31,1.25
"['40', '18']",['8'],0.06,0.62,1.25
"['8', '18']",['40'],0.06,0.58,1.27
"['40', '8']",['18'],0.06,0.24,1.25
['18'],"['43', '38']",0.07,0.34,1.08
"['18', '43']",['38'],0.07,0.82,1.08
"['18', '38']",['43'],0.07,0.43,1.06
"['43', '38']",['18'],0.07,0.21,1.08
['18'],['21'],0.07,0.36,1.13
['21'],['18'],0.07,0.22,1.13
['18'],['47'],0.09,0.45,1.01
['18'],"['8', '11']",0.06,0.32,1.16
"['8', '18']",['11'],0.06,0.6,1.15
"['18', '11']",['8'],0.06,0.54,1.09
"['8', '11']",['18'],0.06,0.22,1.16
['18'],"['48', '11', '38']",0.05,0.28,1.21
"['48', '18']","['11', '38']",0.05,0.51,1.26
"['18', '11']","['48', '38']",0.05,0.47,1.14
"['18', '38']","['48', '11']",0.05,0.35,1.2
"['48', '18', '11']",['38'],0.05,0.83,1.09
"['48', '18', '38']",['11'],0.05,0.61,1.18
"['18', '11', '38']",['48'],0.05,0.57,1.07
"['48', '11', '38']",['18'],0.05,0.23,1.21
['18'],"['11', '36']",0.07,0.38,1.11
"['18', '11']",['36'],0.07,0.64,1.03
"['18', '36']",['11'],0.07,0.6,1.15
"['11', '36']",['18'],0.07,0.21,1.11
['18'],['29'],0.07,0.39,0.99
['18'],"['8', '28']",0.05,0.28,1.11
"['18', '28']",['8'],0.05,0.56,1.13
"['8', '18']",['28'],0.05,0.52,1.06
"['8', '28']",['18'],0.05,0.21,1.11
['18'],"['38', '39']",0.07,0.38,1.08
"['18', '39']",['38'],0.07,0.81,1.07
"['18', '38']",['39'],0.07,0.48,1.05
"['38', '39']",['18'],0.07,0.21,1.08
['18'],['49'],0.05,0.26,1.03
['18'],"['21', '38']",0.06,0.29,1.17
"['18', '21']",['38'],0.06,0.82,1.08
"['18', '38']",['21'],0.06,0.36,1.15
"['21', '38']",['18'],0.06,0.22,1.17
['18'],"['3', '36']",0.06,0.33,1.04
"['18', '3']",['36'],0.06,0.64,1.02
"['18', '36']",['3'],0.06,0.51,1.05
"['3', '36']",['18'],0.06,0.2,1.04
['18'],"['36', '47']",0.06,0.31,1.07
"['18', '47']",['36'],0.06,0.68,1.09
"['18', '36']",['47'],0.06,0.48,1.08
"['36', '47']",['18'],0.06,0.21,1.07
['18'],"['8', '17']",0.05,0.27,1.16
"['17', '18']",['8'],0.05,0.51,1.02
"['8', '18']",['17'],0.05,0.5,1.08
"['8', '17']",['18'],0.05,0.22,1.16
['18'],"['38', '28', '36']",0.05,0.26,1.05
"['18', '28']","['36', '38']",0.05,0.53,1.1
"['18', '36']","['28', '38']",0.05,0.41,1.09
"['18', '38']","['28', '36']",0.05,0.33,1.03
"['18', '28', '36']",['38'],0.05,0.82,1.08
"['18', '28', '38']",['36'],0.05,0.65,1.04
"['18', '36', '38']",['28'],0.05,0.52,1.06
"['38', '28', '36']",['18'],0.05,0.2,1.05
['18'],['8'],0.1,0.53,1.07
['8'],['18'],0.1,0.21,1.07
['18'],"['48', '17']",0.06,0.29,1.2
"['17', '18']",['48'],0.06,0.55,1.04
"['48', '18']",['17'],0.06,0.53,1.16
"['48', '17']",['18'],0.06,0.23,1.2
['18'],"['36', '39']",0.06,0.3,1.03
"['18', '39']",['36'],0.06,0.64,1.03
"['18', '36']",['39'],0.06,0.48,1.05
['18'],['14'],0.08,0.41,1.04
['18'],"['11', '3']",0.06,0.3,1.09
"['18', '3']",['11'],0.06,0.59,1.13
"['18', '11']",['3'],0.06,0.51,1.05
"['11', '3']",['18'],0.06,0.21,1.09
['18'],"['11', '47']",0.05,0.27,1.12
"['18', '47']",['11'],0.05,0.59,1.13
"['18', '11']",['47'],0.05,0.45,1.01
"['11', '47']",['18'],0.05,0.21,1.12
['18'],['48'],0.1,0.54,1.02
['18'],"['28', '38']",0.08,0.4,1.06
"['18', '28']",['38'],0.08,0.81,1.07
"['18', '38']",['28'],0.08,0.5,1.03
"['28', '38']",['18'],0.08,0.2,1.06
['18'],['43'],0.08,0.42,1.04
['18'],"['40', '48']",0.06,0.29,1.17
"['40', '18']",['48'],0.06,0.58,1.1
"['48', '18']",['40'],0.06,0.54,1.17
"['40', '48']",['18'],0.06,0.22,1.17
['18'],"['36', '38']",0.1,0.51,1.05
"['18', '36']",['38'],0.1,0.8,1.06
"['18', '38']",['36'],0.1,0.64,1.02
"['36', '38']",['18'],0.1,0.2,1.05
['18'],"['48', '9']",0.05,0.26,1.11
"['9', '18']",['48'],0.05,0.56,1.06
"['48', '18']",['9'],0.05,0.48,1.11
"['48', '9']",['18'],0.05,0.21,1.11
['18'],"['38', '14']",0.06,0.33,1.06
"['18', '14']",['38'],0.06,0.8,1.05
"['18', '38']",['14'],0.06,0.41,1.03
"['38', '14']",['18'],0.06,0.2,1.06
['18'],"['11', '39']",0.05,0.28,1.1
"['18', '39']",['11'],0.05,0.59,1.12
"['18', '11']",['39'],0.05,0.47,1.03
"['11', '39']",['18'],0.05,0.21,1.1
['18'],"['17', '38']",0.08,0.42,1.19
"['17', '18']",['38'],0.08,0.81,1.07
"['18', '38']",['17'],0.08,0.53,1.16
"['17', '38']",['18'],0.08,0.23,1.19
['18'],['39'],0.09,0.47,1.04
['18'],['3'],0.1,0.51,1.04
['3'],['18'],0.1,0.2,1.04
['18'],"['40', '17']",0.05,0.26,1.24
"['40', '18']",['17'],0.05,0.53,1.15
"['17', '18']",['40'],0.05,0.5,1.1
"['40', '17']",['18'],0.05,0.24,1.24
['18'],"['43', '36']",0.05,0.27,1.02
"['18', '43']",['36'],0.05,0.66,1.05
"['18', '36']",['43'],0.05,0.43,1.07
['18'],"['9', '17']",0.05,0.27,1.27
"['9', '18']",['17'],0.05,0.57,1.25
"['17', '18']",['9'],0.05,0.51,1.17
"['9', '17']",['18'],0.05,0.24,1.27
['18'],"['48', '28']",0.06,0.29,1.09
"['18', '28']",['48'],0.06,0.59,1.11
"['48', '18']",['28'],0.06,0.54,1.11
"['48', '28']",['18'],0.06,0.21,1.09
['18'],"['40', '3']",0.05,0.27,1.19
"['40', '18']",['3'],0.05,0.54,1.1
"['18', '3']",['40'],0.05,0.53,1.16
"['40', '3']",['18'],0.05,0.23,1.19
['18'],['38'],0.15,0.8,1.06
['38'],['18'],0.15,0.2,1.06
['18'],"['8', '36', '38']",0.06,0.29,1.15
"['8', '18']","['36', '38']",0.06,0.55,1.14
"['18', '36']","['8', '38']",0.06,0.46,1.2
"['18', '38']","['8', '36']",0.06,0.37,1.15
"['8', '18', '36']",['38'],0.06,0.82,1.08
"['8', '18', '38']",['36'],0.06,0.7,1.12
"['18', '36', '38']",['8'],0.06,0.58,1.16
"['8', '36', '38']",['18'],0.06,0.22,1.15
['18'],"['48', '38']",0.09,0.45,1.09
"['48', '18']",['38'],0.09,0.83,1.1
"['18', '38']",['48'],0.09,0.57,1.07
"['48', '38']",['18'],0.09,0.21,1.09
['18'],"['40', '38']",0.08,0.41,1.16
"['40', '18']",['38'],0.08,0.82,1.08
"['18', '38']",['40'],0.08,0.51,1.12
"['40', '38']",['18'],0.08,0.22,1.16
['18'],"['17', '28']",0.05,0.28,1.22
"['18', '28']",['17'],0.05,0.56,1.23
"['17', '18']",['28'],0.05,0.53,1.09
"['17', '28']",['18'],0.05,0.23,1.22
['18'],"['9', '38']",0.07,0.36,1.09
"['9', '18']",['38'],0.07,0.78,1.03
"['18', '38']",['9'],0.07,0.45,1.04
"['9', '38']",['18'],0.07,0.21,1.09
['18'],"['17', '11', '38']",0.05,0.27,1.33
"['17', '18']","['11', '38']",0.05,0.51,1.26
"['18', '11']","['17', '38']",0.05,0.46,1.27
"['18', '38']","['17', '11']",0.05,0.34,1.34
"['17', '11']","['18', '38']",0.05,0.2,1.34
"['17', '18', '11']",['38'],0.05,0.85,1.12
"['17', '18', '38']",['11'],0.05,0.63,1.22
"['18', '11', '38']",['17'],0.05,0.55,1.2
"['17', '11', '38']",['18'],0.05,0.25,1.33
['18'],"['8', '3']",0.05,0.28,1.14
"['18', '3']",['8'],0.05,0.55,1.11
"['8', '18']",['3'],0.05,0.53,1.08
"['8', '3']",['18'],0.05,0.22,1.14
['18'],"['3', '36', '38']",0.05,0.28,1.12
"['18', '3']","['36', '38']",0.05,0.55,1.13
"['18', '36']","['3', '38']",0.05,0.44,1.16
"['18', '38']","['3', '36']",0.05,0.35,1.11
"['18', '3', '36']",['38'],0.05,0.85,1.12
"['18', '3', '38']",['36'],0.05,0.66,1.05
"['18', '36', '38']",['3'],0.05,0.54,1.12
"['3', '36', '38']",['18'],0.05,0.21,1.12
['18'],"['17', '36']",0.06,0.34,1.15
"['17', '18']",['36'],0.06,0.65,1.03
"['18', '36']",['17'],0.06,0.53,1.16
"['17', '36']",['18'],0.06,0.22,1.15
['18'],['28'],0.09,0.5,1.01
['18'],['9'],0.09,0.46,1.07
['9'],['18'],0.09,0.21,1.07
['18'],"['35', '38']",0.07,0.34,1.18
"['18', '35']",['38'],0.07,0.8,1.06
"['18', '38']",['35'],0.07,0.43,1.15
"['35', '38']",['18'],0.07,0.23,1.18
['18'],"['9', '28']",0.05,0.27,1.21
"['9', '18']",['28'],0.05,0.57,1.17
"['18', '28']",['9'],0.05,0.54,1.24
"['9', '28']",['18'],0.05,0.23,1.21
['18'],"['48', '3']",0.05,0.27,1.02
"['18', '3']",['48'],0.05,0.53,1.0
"['48', '18']",['3'],0.05,0.5,1.02
['18'],['36'],0.12,0.64,1.01
['18'],"['8', '48']",0.06,0.3,1.09
"['8', '18']",['48'],0.06,0.56,1.05
"['48', '18']",['8'],0.06,0.55,1.1
"['8', '48']",['18'],0.06,0.21,1.09
['18'],"['48', '36']",0.07,0.35,1.06
"['48', '18']",['36'],0.07,0.65,1.04
"['18', '36']",['48'],0.07,0.56,1.05
"['48', '36']",['18'],0.07,0.2,1.06
['18'],"['40', '36']",0.06,0.31,1.05
"['40', '18']",['36'],0.06,0.62,0.98
"['18', '36']",['40'],0.06,0.48,1.06
"['40', '36']",['18'],0.06,0.2,1.05
['18'],['17'],0.1,0.52,1.14
['17'],['18'],0.1,0.22,1.14
['18'],"['9', '36']",0.06,0.29,1.07
"['9', '18']",['36'],0.06,0.64,1.01
"['18', '36']",['9'],0.06,0.46,1.07
"['9', '36']",['18'],0.06,0.21,1.07
['18'],"['17', '36', '38']",0.05,0.28,1.17
"['17', '18']","['36', '38']",0.05,0.53,1.09
"['18', '36']","['17', '38']",0.05,0.43,1.21
"['18', '38']","['17', '36']",0.05,0.34,1.17
"['17', '18', '36']",['38'],0.05,0.81,1.08
"['17', '18', '38']",['36'],0.05,0.65,1.04
"['18', '36', '38']",['17'],0.05,0.54,1.18
"['17', '36', '38']",['18'],0.05,0.22,1.17
['18'],"['33', '38']",0.05,0.27,1.17
"['33', '18']",['38'],0.05,0.82,1.08
"['18', '38']",['33'],0.05,0.34,1.13
"['33', '38']",['18'],0.05,0.22,1.17
['18'],"['11', '38']",0.09,0.49,1.2
"['18', '11']",['38'],0.09,0.83,1.09
"['18', '38']",['11'],0.09,0.61,1.17
"['11', '38']",['18'],0.09,0.23,1.2
['18'],['33'],0.06,0.33,1.1
['33'],['18'],0.06,0.21,1.1
['18'],"['17', '11']",0.06,0.32,1.26
"['17', '18']",['11'],0.06,0.61,1.16
"['18', '11']",['17'],0.06,0.54,1.18
"['17', '11']",['18'],0.06,0.24,1.26
['18'],"['11', '36', '38']",0.06,0.32,1.17
"['18', '11']","['36', '38']",0.06,0.54,1.1
"['18', '36']","['11', '38']",0.06,0.5,1.22
"['18', '38']","['11', '36']",0.06,0.4,1.16
"['18', '11', '36']",['38'],0.06,0.83,1.1
"['18', '11', '38']",['36'],0.06,0.65,1.03
"['18', '36', '38']",['11'],0.06,0.62,1.19
"['11', '36', '38']",['18'],0.06,0.22,1.17
['18'],['23'],0.05,0.27,0.96
['18'],"['28', '36']",0.06,0.32,1.01
"['18', '28']",['36'],0.06,0.65,1.04
"['18', '36']",['28'],0.06,0.51,1.04
['18'],"['29', '38']",0.06,0.32,1.05
"['18', '29']",['38'],0.06,0.83,1.09
"['18', '38']",['29'],0.06,0.4,1.02
"['29', '38']",['18'],0.06,0.2,1.05
['18'],['11'],0.11,0.59,1.13
['11'],['18'],0.11,0.22,1.13
['18'],"['3', '38']",0.08,0.42,1.12
"['18', '3']",['38'],0.08,0.83,1.09
"['18', '38']",['3'],0.08,0.53,1.08
"['3', '38']",['18'],0.08,0.21,1.12
['18'],"['38', '47']",0.07,0.36,1.04
"['18', '47']",['38'],0.07,0.81,1.07
"['18', '38']",['47'],0.07,0.45,1.02
['18'],"['48', '36', '38']",0.06,0.29,1.1
"['48', '18']","['36', '38']",0.06,0.54,1.12
"['18', '36']","['48', '38']",0.06,0.46,1.12
"['18', '38']","['48', '36']",0.06,0.37,1.1
"['48', '18', '36']",['38'],0.06,0.83,1.1
"['48', '18', '38']",['36'],0.06,0.65,1.04
"['18', '36', '38']",['48'],0.06,0.58,1.09
"['48', '36', '38']",['18'],0.06,0.21,1.1
['18'],['35'],0.08,0.43,1.15
['35'],['18'],0.08,0.22,1.15
['18'],"['8', '38']",0.08,0.42,1.09
"['8', '18']",['38'],0.08,0.79,1.04
"['18', '38']",['8'],0.08,0.53,1.06
"['8', '38']",['18'],0.08,0.21,1.09
['18'],"['48', '11']",0.06,0.34,1.16
"['48', '18']",['11'],0.06,0.62,1.18
"['18', '11']",['48'],0.06,0.57,1.07
"['48', '11']",['18'],0.06,0.22,1.16
['18'],"['40', '11']",0.05,0.28,1.12
"['40', '18']",['11'],0.05,0.57,1.09
"['18', '11']",['40'],0.05,0.48,1.06
"['40', '11']",['18'],0.05,0.21,1.12
['18'],"['9', '11']",0.05,0.27,1.14
"['9', '18']",['11'],0.05,0.59,1.13
"['18', '11']",['9'],0.05,0.46,1.07
"['9', '11']",['18'],0.05,0.22,1.14
['18'],"['8', '11', '38']",0.05,0.27,1.2
"['8', '18']","['11', '38']",0.05,0.5,1.22
"['18', '11']","['8', '38']",0.05,0.45,1.17
"['18', '38']","['8', '11']",0.05,0.33,1.19
"['8', '18', '11']",['38'],0.05,0.83,1.09
"['8', '18', '38']",['11'],0.05,0.63,1.21
"['18', '11', '38']",['8'],0.05,0.54,1.1
"['8', '11', '38']",['18'],0.05,0.23,1.2
['18'],['40'],0.1,0.5,1.1
['40'],['18'],0.1,0.21,1.1
['10'],"['35', '38']",0.06,0.31,1.07
"['10', '35']",['38'],0.06,0.76,1.01
"['10', '38']",['35'],0.06,0.39,1.05
"['35', '38']",['10'],0.06,0.21,1.07
['10'],"['8', '11']",0.06,0.3,1.08
"['8', '10']",['11'],0.06,0.58,1.12
"['10', '11']",['8'],0.06,0.53,1.07
"['8', '11']",['10'],0.06,0.21,1.08
['10'],"['40', '48']",0.05,0.26,1.04
"['40', '10']",['48'],0.05,0.55,1.04
"['48', '10']",['40'],0.05,0.48,1.05
"['40', '48']",['10'],0.05,0.2,1.04
['10'],"['11', '36', '38']",0.06,0.3,1.13
"['10', '11']","['36', '38']",0.06,0.54,1.11
"['10', '36']","['11', '38']",0.06,0.46,1.13
"['10', '38']","['11', '36']",0.06,0.38,1.12
"['10', '11', '36']",['38'],0.06,0.82,1.08
"['10', '11', '38']",['36'],0.06,0.66,1.05
"['10', '36', '38']",['11'],0.06,0.56,1.07
"['11', '36', '38']",['10'],0.06,0.22,1.13
['10'],"['38', '14']",0.07,0.38,1.22
"['10', '14']",['38'],0.07,0.8,1.06
"['10', '38']",['14'],0.07,0.47,1.2
"['38', '14']",['10'],0.07,0.24,1.22
['10'],"['8', '36', '38']",0.06,0.29,1.14
"['8', '10']","['36', '38']",0.06,0.56,1.16
"['10', '36']","['8', '38']",0.06,0.44,1.14
"['10', '38']","['8', '36']",0.06,0.37,1.14
"['8', '10', '36']",['38'],0.06,0.85,1.12
"['8', '10', '38']",['36'],0.06,0.69,1.11
"['10', '36', '38']",['8'],0.06,0.53,1.07
"['8', '36', '38']",['10'],0.06,0.22,1.14
['10'],"['48', '28']",0.06,0.29,1.08
"['10', '28']",['48'],0.06,0.56,1.05
"['48', '10']",['28'],0.06,0.54,1.1
"['48', '28']",['10'],0.06,0.21,1.08
['10'],"['17', '38']",0.07,0.38,1.07
"['17', '10']",['38'],0.07,0.81,1.07
"['10', '38']",['17'],0.07,0.48,1.05
"['17', '38']",['10'],0.07,0.21,1.07
['10'],"['35', '36']",0.06,0.28,1.14
"['10', '35']",['36'],0.06,0.7,1.12
"['10', '36']",['35'],0.06,0.43,1.16
"['35', '36']",['10'],0.06,0.22,1.14
['10'],"['36', '29', '38']",0.05,0.27,1.3
"['10', '29']","['36', '38']",0.05,0.58,1.19
"['10', '36']","['29', '38']",0.05,0.41,1.34
"['10', '38']","['36', '29']",0.05,0.34,1.3
"['36', '29']","['10', '38']",0.05,0.2,1.3
"['10', '36', '29']",['38'],0.05,0.83,1.1
"['10', '29', '38']",['36'],0.05,0.7,1.11
"['10', '36', '38']",['29'],0.05,0.5,1.27
"['36', '29', '38']",['10'],0.05,0.25,1.3
['10'],"['48', '38']",0.09,0.44,1.07
"['48', '10']",['38'],0.09,0.82,1.08
"['10', '38']",['48'],0.09,0.56,1.05
"['48', '38']",['10'],0.09,0.21,1.07
['10'],"['40', '38']",0.07,0.38,1.07
"['40', '10']",['38'],0.07,0.81,1.07
"['10', '38']",['40'],0.07,0.48,1.04
"['40', '38']",['10'],0.07,0.21,1.07
['10'],['8'],0.1,0.52,1.04
['8'],['10'],0.1,0.2,1.04
['10'],"['36', '14']",0.07,0.34,1.33
"['10', '14']",['36'],0.07,0.72,1.14
"['10', '36']",['14'],0.07,0.51,1.28
"['36', '14']",['10'],0.07,0.26,1.33
['10'],"['11', '47']",0.05,0.26,1.09
"['10', '47']",['11'],0.05,0.57,1.09
"['10', '11']",['47'],0.05,0.46,1.02
"['11', '47']",['10'],0.05,0.21,1.09
['10'],['14'],0.09,0.47,1.19
['14'],['10'],0.09,0.23,1.19
['10'],"['17', '36', '38']",0.05,0.26,1.12
"['17', '10']","['36', '38']",0.05,0.56,1.15
"['10', '36']","['17', '38']",0.05,0.4,1.11
"['10', '38']","['17', '36']",0.05,0.33,1.13
"['17', '10', '36']",['38'],0.05,0.85,1.12
"['17', '10', '38']",['36'],0.05,0.69,1.1
"['10', '36', '38']",['17'],0.05,0.48,1.06
"['17', '36', '38']",['10'],0.05,0.22,1.12
['10'],"['28', '38']",0.08,0.42,1.11
"['10', '28']",['38'],0.08,0.8,1.06
"['10', '38']",['28'],0.08,0.53,1.08
"['28', '38']",['10'],0.08,0.22,1.11
['10'],"['17', '36']",0.06,0.31,1.06
"['17', '10']",['36'],0.06,0.66,1.05
"['10', '36']",['17'],0.06,0.47,1.02
"['17', '36']",['10'],0.06,0.21,1.06
['10'],['21'],0.06,0.3,0.97
['10'],"['36', '38']",0.11,0.54,1.12
"['10', '36']",['38'],0.11,0.82,1.08
"['10', '38']",['36'],0.11,0.69,1.09
"['36', '38']",['10'],0.11,0.22,1.12
['10'],"['40', '28']",0.05,0.27,1.16
"['40', '10']",['28'],0.05,0.57,1.16
"['10', '28']",['40'],0.05,0.51,1.11
"['40', '28']",['10'],0.05,0.23,1.16
['10'],['48'],0.11,0.54,1.02
['10'],['47'],0.09,0.45,1.02
['10'],"['11', '36']",0.07,0.37,1.09
"['10', '11']",['36'],0.07,0.66,1.04
"['10', '36']",['11'],0.07,0.56,1.07
"['11', '36']",['10'],0.07,0.21,1.09
['10'],"['3', '28']",0.05,0.28,1.1
"['10', '3']",['28'],0.05,0.55,1.12
"['10', '28']",['3'],0.05,0.53,1.08
"['3', '28']",['10'],0.05,0.21,1.1
['10'],"['38', '39']",0.07,0.36,1.03
"['10', '39']",['38'],0.07,0.81,1.07
"['10', '38']",['39'],0.07,0.46,1.01
"['38', '39']",['10'],0.07,0.2,1.03
['10'],['29'],0.09,0.47,1.2
['29'],['10'],0.09,0.23,1.2
['10'],"['8', '48']",0.06,0.29,1.05
"['8', '10']",['48'],0.06,0.55,1.05
"['48', '10']",['8'],0.06,0.53,1.06
"['8', '48']",['10'],0.06,0.2,1.05
['10'],"['48', '36']",0.07,0.36,1.07
"['48', '10']",['36'],0.07,0.66,1.06
"['10', '36']",['48'],0.07,0.54,1.02
"['48', '36']",['10'],0.07,0.21,1.07
['10'],"['48', '36', '38']",0.06,0.31,1.15
"['48', '10']","['36', '38']",0.06,0.57,1.17
"['10', '36']","['48', '38']",0.06,0.46,1.11
"['10', '38']","['48', '36']",0.06,0.39,1.15
"['48', '10', '36']",['38'],0.06,0.85,1.13
"['48', '10', '38']",['36'],0.06,0.69,1.11
"['10', '36', '38']",['48'],0.06,0.56,1.06
"['48', '36', '38']",['10'],0.06,0.22,1.15
['10'],"['43', '36']",0.06,0.3,1.13
"['10', '43']",['36'],0.06,0.68,1.08
"['10', '36']",['43'],0.06,0.46,1.14
"['43', '36']",['10'],0.06,0.22,1.13
['10'],"['40', '36']",0.06,0.31,1.07
"['40', '10']",['36'],0.06,0.67,1.06
"['10', '36']",['40'],0.06,0.47,1.03
"['40', '36']",['10'],0.06,0.21,1.07
['10'],"['40', '36', '38']",0.05,0.26,1.13
"['40', '10']","['36', '38']",0.05,0.55,1.14
"['10', '36']","['40', '38']",0.05,0.39,1.11
"['10', '38']","['40', '36']",0.05,0.33,1.11
"['40', '10', '36']",['38'],0.05,0.83,1.09
"['40', '10', '38']",['36'],0.05,0.68,1.09
"['10', '36', '38']",['40'],0.05,0.47,1.04
"['40', '36', '38']",['10'],0.05,0.22,1.13
['10'],['49'],0.06,0.3,1.17
['49'],['10'],0.06,0.23,1.17
['10'],"['3', '36']",0.07,0.34,1.07
"['10', '3']",['36'],0.07,0.67,1.07
"['10', '36']",['3'],0.07,0.51,1.04
"['3', '36']",['10'],0.07,0.21,1.07
['10'],"['17', '11']",0.05,0.28,1.11
"['17', '10']",['11'],0.05,0.59,1.13
"['10', '11']",['17'],0.05,0.49,1.08
"['17', '11']",['10'],0.05,0.22,1.11
['10'],['38'],0.16,0.79,1.05
['38'],['10'],0.16,0.2,1.05
['10'],"['36', '39']",0.06,0.29,0.99
"['10', '39']",['36'],0.06,0.64,1.02
"['10', '36']",['39'],0.06,0.44,0.96
['10'],"['8', '38']",0.08,0.42,1.09
"['8', '10']",['38'],0.08,0.81,1.08
"['10', '38']",['8'],0.08,0.53,1.06
"['8', '38']",['10'],0.08,0.21,1.09
['10'],"['48', '11']",0.06,0.32,1.1
"['48', '10']",['11'],0.06,0.59,1.13
"['10', '11']",['48'],0.06,0.56,1.06
"['48', '11']",['10'],0.06,0.21,1.1
['10'],"['40', '11']",0.05,0.27,1.07
"['40', '10']",['11'],0.05,0.58,1.11
"['10', '11']",['40'],0.05,0.48,1.05
"['40', '11']",['10'],0.05,0.21,1.07
['10'],['5'],0.05,0.27,1.04
['5'],['10'],0.05,0.2,1.04
['10'],"['11', '3']",0.06,0.32,1.17
"['10', '3']",['11'],0.06,0.64,1.22
"['10', '11']",['3'],0.06,0.56,1.16
"['11', '3']",['10'],0.06,0.23,1.17
['10'],"['48', '29']",0.05,0.27,1.22
"['10', '29']",['48'],0.05,0.57,1.07
"['48', '10']",['29'],0.05,0.49,1.25
"['48', '29']",['10'],0.05,0.24,1.22
['10'],"['38', '36', '14']",0.05,0.28,1.36
"['10', '14']","['36', '38']",0.05,0.59,1.23
"['10', '36']","['38', '14']",0.05,0.42,1.36
